	0kb_BR_min_size		1kb_BR_min_size		2kb_BR_min_size		3kb_BR_min_size		4kb_BR_min_size		5kb_BR_min_size		6kb_BR_min_size		7kb_BR_min_size		8kb_BR_min_size		9kb_BR_min_size		10kb_BR_min_size		20kb_BR_min_size		50kb_BR_min_size		100kb_BR_min_size		TOTAL	
chr8:48,500,000-49,500,000	299	37238	4	9509	1	5571	1	5571	1	5571	1	5571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	307	69,031
chr8:49,500,000-50,500,000	294	39553	6	11683	3	6801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303	58,037
chr8:50,500,000-51,500,000	357	40635	4	5654	1	2265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	362	48,554
chr8:51,500,000-52,500,000	275	30801	3	3675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278	34,476
chr8:52,500,000-53,500,000	413	37112	4	5712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	417	42,824
chr8:53,500,000-54,500,000	331	42355	9	14431	1	2835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	341	59,621
chr8:54,500,000-55,500,000	267	44786	12	19025	2	4315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	68,126
chr8:55,500,000-56,500,000	462	50349	5	9874	2	5089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	469	65,312
chr8:56,500,000-57,500,000	301	47909	6	20054	3	16560	2	14370	1	11200	1	11200	1	11200	1	11200	1	11200	1	11200	1	11200	0	0	0	0	0	0	319	177,293
chr8:57,500,000-58,500,000	259	33481	5	7324	1	2240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265	43,045
chr8:58,500,000-59,500,000	278	37277	5	14043	2	9832	2	9832	1	5957	1	5957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	289	82,898
chr8:59,500,000-60,500,000	323	42893	7	15362	3	10189	1	5933	1	5933	1	5933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	336	86,243
chr8:60,500,000-61,500,000	266	40595	9	19399	3	11538	2	9253	1	5964	1	5964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	92,713
chr8:61,500,000-62,500,000	257	36609	7	12644	1	4157	1	4157	1	4157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267	61,724
chr8:62,500,000-63,500,000	314	37465	3	8799	2	7469	1	5009	1	5009	1	5009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322	68,760
chr8:63,500,000-64,500,000	249	45787	7	18798	2	11488	2	11488	2	11488	2	11488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264	110,537
chr8:64,500,000-65,500,000	297	37991	6	14012	2	7582	1	5309	1	5309	1	5309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	308	75,512
chr8:65,500,000-66,500,000	316	29969	4	6473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	320	36,442
chr8:66,500,000-67,500,000	401	33449	2	8204	2	8204	1	5924	1	5924	1	5924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	408	67,629
chr8:67,500,000-68,500,000	243	50537	10	26587	3	17734	2	15355	2	15355	2	15355	1	9928	1	9928	1	9928	1	9928	0	0	0	0	0	0	0	0	266	180,635
chr8:68,500,000-69,500,000	247	49736	10	28711	5	22891	4	20261	3	16332	3	16332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	154,263
chr8:69,500,000-70,500,000	368	32677	2	6133	2	6133	1	3362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	373	48,305
chr8:70,500,000-71,500,000	320	49615	7	19288	3	13434	2	11003	2	11003	2	11003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	336	115,346
chr8:71,500,000-72,500,000	326	50228	8	21724	4	16019	2	10597	2	10597	1	5620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	343	114,785
chr8:72,500,000-73,500,000	277	35704	6	11708	1	5960	1	5960	1	5960	1	5960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287	71,252
chr8:73,500,000-74,500,000	373	36713	4	6869	1	2730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	46,312
chr8:74,500,000-75,500,000	267	53887	7	30447	7	30447	5	25315	5	25315	3	16127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294	181,538
chr8:75,500,000-76,500,000	262	38639	5	14391	2	11155	2	11155	2	11155	2	11155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	97,650
chr8:76,500,000-77,500,000	264	33365	6	12941	3	9028	1	4659	1	4659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	64,652
chr8:77,500,000-78,500,000	271	33537	6	10732	1	3167	1	3167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	50,603
chr8:78,500,000-79,500,000	280	34970	8	14064	3	8256	1	3062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292	60,352
chr8:79,500,000-80,500,000	341	34942	8	12367	2	4192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	351	51,501
chr8:80,500,000-81,500,000	255	36661	7	16896	3	11807	2	8943	2	8943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269	83,250
chr8:81,500,000-82,500,000	283	40497	5	19394	2	15989	2	15989	2	15989	2	15989	1	10400	1	10400	1	10400	1	10400	1	10400	0	0	0	0	0	0	301	175,847
chr8:82,500,000-83,500,000	297	34618	5	9462	1	4384	1	4384	1	4384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	305	57,232
chr8:83,500,000-84,500,000	321	47110	9	20762	4	15189	2	10860	2	10860	1	5924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	339	110,705
chr8:84,500,000-85,500,000	320	48145	8	16650	3	10141	1	5500	1	5500	1	5500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	334	91,436
chr8:85,500,000-86,500,000	245	206827	2	188382	1	187200	1	187200	1	187200	1	187200	1	187200	1	187200	1	187200	1	187200	1	187200	1	187200	1	187200	1	187200	259	2,641,609
chr8:86,500,000-87,500,000	281	57197	13	33199	6	23560	3	16657	3	16657	3	16657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	309	163,927
chr8:87,500,000-88,500,000	266	39991	4	12636	2	9954	2	9954	2	9954	1	5948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277	88,437
chr8:88,500,000-89,500,000	349	62378	12	27099	4	15251	2	10609	2	10609	1	5985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	370	131,931
chr8:89,500,000-90,500,000	344	61527	12	25348	4	14762	2	10237	2	10237	1	5893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	365	128,004
chr8:90,500,000-91,500,000	224	25161	4	9457	1	4884	1	4884	1	4884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231	49,270
chr8:91,500,000-92,500,000	334	68875	14	41366	9	34742	4	21479	3	17668	3	17668	1	6056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	368	207,854
chr8:92,500,000-93,500,000	246	26806	1	5955	1	5955	1	5955	1	5955	1	5955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251	56,581
chr8:93,500,000-94,500,000	318	31105	3	8109	3	8109	1	3825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325	51,148
chr8:94,500,000-95,500,000	319	26288	4	9340	1	5407	1	5407	1	5407	1	5407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	327	57,256
chr8:95,500,000-96,500,000	297	48245	10	23920	3	13693	2	11531	2	11531	2	11531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	316	120,451
chr8:96,500,000-97,500,000	231	42269	8	20740	5	17049	2	9920	2	9920	1	5798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249	105,696
chr8:97,500,000-98,500,000	342	33340	3	11488	2	10359	2	10359	2	10359	1	5926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	352	81,831
chr8:98,500,000-99,500,000	397	73014	18	34139	5	15939	2	8633	1	5416	1	5416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	424	142,557
chr8:99,500,000-100,500,000	378	48833	7	14639	3	9234	1	4050	1	4050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	390	80,806
chr8:100,500,000-101,500,000	317	31807	2	6490	2	6490	2	6490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323	51,277
chr8:101,500,000-102,500,000	290	46017	11	26940	6	20478	3	12544	1	5910	1	5910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312	117,799
chr8:102,500,000-103,500,000	288	18845	1	1558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	289	20,403
chr8:103,500,000-104,500,000	275	44770	9	21206	6	16848	2	6413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292	89,237
chr8:104,500,000-105,500,000	221	28557	5	12425	1	5986	1	5986	1	5986	1	5986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230	64,926
chr8:105,500,000-106,500,000	289	34344	4	9442	1	4858	1	4858	1	4858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296	58,360
chr8:106,500,000-107,500,000	257	26573	2	6898	1	5546	1	5546	1	5546	1	5546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263	55,655
chr8:107,500,000-108,500,000	336	45425	7	13963	4	9941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	347	69,329
chr8:108,500,000-109,500,000	240	32397	8	13334	2	5101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	50,832
chr8:109,500,000-110,500,000	272	36776	5	9446	2	4646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	50,868
chr8:110,500,000-111,500,000	276	25635	2	6832	1	5383	1	5383	1	5383	1	5383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	53,999
chr8:111,500,000-112,500,000	270	25510	2	3742	1	2685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	273	31,937
chr8:112,500,000-113,500,000	191	28117	5	12793	2	8142	1	5634	1	5634	1	5634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	65,954
chr8:113,500,000-114,500,000	246	58411	16	36196	7	24657	4	17391	2	10324	1	5407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	152,386
chr8:114,500,000-115,500,000	260	40642	5	19298	3	16240	3	16240	3	16240	3	16240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277	124,900
chr8:115,500,000-116,500,000	247	32373	3	7315	1	4235	1	4235	1	4235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	52,393
chr8:116,500,000-117,500,000	220	27648	7	9956	1	2763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228	40,367
chr8:117,500,000-118,500,000	234	16972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234	16,972
chr8:118,500,000-119,500,000	310	65292	19	37822	6	20104	4	15798	1	5198	1	5198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	341	149,412
chr8:119,500,000-120,500,000	316	29430	4	10564	2	7952	1	5340	1	5340	1	5340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325	63,966
chr8:120,500,000-121,500,000	250	47278	9	21396	3	13220	2	10287	2	10287	1	5510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267	107,978
chr8:121,500,000-122,500,000	293	35344	6	13818	3	9196	1	3973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303	62,331
chr8:122,500,000-123,500,000	284	14265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284	14,265
chr8:123,500,000-124,500,000	260	25622	4	9788	1	6083	1	6083	1	6083	1	6083	1	6083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269	65,825
chr8:124,500,000-125,500,000	304	20002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304	20,002
chr8:125,500,000-126,500,000	287	41965	7	24969	5	22646	5	22646	3	15661	2	11621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	309	139,508
chr8:126,500,000-127,500,000	282	46136	9	23939	6	19086	3	12471	1	5299	1	5299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	302	112,230
chr8:127,500,000-128,500,000	285	30702	5	12356	2	8490	1	6011	1	6011	1	6011	1	6011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296	75,592
chr8:128,500,000-129,500,000	264	59803	15	33143	7	22770	2	10051	2	10051	1	5934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291	141,752
chr8:129,500,000-130,500,000	283	21722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283	21,722
chr8:130,500,000-131,500,000	258	38555	6	10805	3	7181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267	56,541
chr8:131,500,000-132,500,000	247	42371	6	14231	2	8776	1	5885	1	5885	1	5885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258	83,033
chr8:132,500,000-133,500,000	210	22865	3	4229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213	27,094
chr8:133,500,000-134,500,000	262	37334	8	16350	1	5995	1	5995	1	5995	1	5995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274	77,664
chr8:134,500,000-135,500,000	203	26787	6	11748	1	5570	1	5570	1	5570	1	5570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213	60,815
chr8:135,500,000-136,500,000	211	43075	7	23663	3	17929	3	17929	3	17929	3	17929	1	6897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231	145,351
chr8:136,500,000-137,500,000	272	33038	5	9079	1	3614	1	3614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	49,345
chr8:137,500,000-138,500,000	311	52506	10	24340	6	19165	2	10080	2	10080	1	5584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	332	121,755
chr8:138,500,000-139,500,000	221	22780	4	6179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	28,959
chr8:139,500,000-140,500,000	271	28035	3	5119	1	2399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	35,553
chr8:140,500,000-141,500,000	264	22199	3	4497	1	2100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	28,796
chr8:141,500,000-142,500,000	195	42667	7	14994	4	11434	2	7285	1	4100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	80,480
chr8:142,500,000-143,500,000	373	53897	6	10234	1	2978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	380	67,109
chr8:143,500,000-144,500,000	333	75767	5	53632	4	52473	3	50428	3	50428	3	50428	3	50428	3	50428	3	50428	2	41962	2	41962	1	29100	0	0	0	0	365	597,464
chr8:144,500,000-145,138,636	326	93468	5	64244	2	59998	2	59998	2	59998	2	59998	2	59998	2	59998	2	59998	2	59998	1	49999	1	49999	0	0	0	0	349	737,694
chr9:500,000-1,500,000	281	34120	5	11871	1	5770	1	5770	1	5770	1	5770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290	69,071
chr9:1,500,000-2,500,000	277	41746	8	11859	2	4195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287	57,800
chr9:2,500,000-3,500,000	269	29425	1	1671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270	31,096
chr9:3,500,000-4,500,000	280	27860	2	2604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	30,464
chr9:4,500,000-5,500,000	423	59742	9	17824	2	6578	2	6578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	436	90,722
chr9:5,500,000-6,500,000	400	58195	11	22980	3	11781	3	11781	1	5082	1	5082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	419	114,901
chr9:6,500,000-7,500,000	355	25459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	355	25,459
chr9:7,500,000-8,500,000	270	34905	4	9660	1	5228	1	5228	1	5228	1	5228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278	65,477
chr9:8,500,000-9,500,000	248	22475	2	3435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	25,910
chr9:9,500,000-10,500,000	249	35156	7	13903	2	8246	1	5398	1	5398	1	5398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261	73,499
chr9:10,500,000-11,500,000	281	38130	7	11569	3	6260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291	55,959
chr9:11,500,000-12,500,000	297	45642	8	12045	1	2163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	306	59,850
chr9:12,500,000-13,500,000	217	33115	8	17049	3	10265	2	7558	1	4339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231	72,326
chr9:13,500,000-14,500,000	216	21218	2	2399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	23,617
chr9:14,500,000-15,500,000	350	39990	5	11695	1	5280	1	5280	1	5280	1	5280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	359	72,805
chr9:15,500,000-16,500,000	372	55464	14	18908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	386	74,372
chr9:16,500,000-17,500,000	291	31752	3	10683	2	8735	2	8735	1	4963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299	64,868
chr9:17,500,000-18,500,000	215	42433	12	24098	4	13408	3	10681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234	90,620
chr9:18,500,000-19,500,000	402	41749	6	14660	2	9591	2	9591	1	5670	1	5670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	414	86,931
chr9:19,500,000-20,500,000	276	49022	9	18564	4	12430	1	5936	1	5936	1	5936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292	97,824
chr9:20,500,000-21,500,000	423	62456	11	17118	1	2433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	435	82,007
chr9:21,500,000-22,500,000	314	48903	7	17475	2	11075	2	11075	2	11075	2	11075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	329	110,678
chr9:22,500,000-23,500,000	300	42719	9	12118	1	2141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310	56,978
chr9:23,500,000-24,500,000	294	41089	10	15927	2	4719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	306	61,735
chr9:24,500,000-25,500,000	320	51982	3	8880	1	5571	1	5571	1	5571	1	5571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	327	83,146
chr9:25,500,000-26,500,000	246	32043	4	10522	2	8343	2	8343	1	4985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	64,236
chr9:26,500,000-27,500,000	317	29355	4	5760	1	2029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322	37,144
chr9:27,500,000-28,500,000	268	43807	6	21836	3	16887	3	16887	3	16887	3	16887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286	133,191
chr9:28,500,000-29,500,000	308	43765	9	15135	3	6495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	320	65,395
chr9:29,500,000-30,500,000	233	27501	5	8526	2	4551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	40,578
chr9:30,500,000-31,500,000	327	59689	14	22118	1	4636	1	4636	1	4636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344	95,715
chr9:31,500,000-32,500,000	334	55077	10	20105	4	12002	2	7608	1	4197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	351	98,989
chr9:32,500,000-33,500,000	479	53157	8	15773	2	7478	2	7478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	491	83,886
chr9:33,500,000-34,500,000	968	103108	8	14172	1	3400	1	3400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	978	124,080
chr9:34,500,000-35,500,000	376	58293	13	25522	6	15174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	395	98,989
chr9:35,500,000-36,500,000	382	22626	1	2700	1	2700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384	28,026
chr9:36,500,000-37,500,000	400	27903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	27,903
chr9:37,500,000-38,500,000	361	26819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	361	26,819
chr9:38,500,000-39,500,000	429	770547	57	711459	33	677185	20	645395	18	638802	14	621324	13	615979	12	609189	10	594573	10	594573	10	594573	6	551275	3	475289	2	417638	637	8,517,801
chr9:39,500,000-40,500,000	77	986679	26	973581	16	959526	13	952937	12	949606	11	945291	11	945291	11	945291	8	921973	8	921973	8	921973	4	866118	2	813971	2	813971	209	12,918,181
chr9:40,500,000-41,500,000	26	997414	19	995458	19	995458	19	995458	16	985175	14	976376	11	959548	10	952612	7	929720	6	921056	6	921056	5	911006	3	841967	3	841967	164	13,224,271
chr9:41,500,000-42,500,000	327	947712	98	877169	42	794982	24	750429	14	715981	10	698273	9	692958	7	681355	4	659889	4	659889	4	659889	3	648877	3	648877	2	595074	551	10,031,354
chr9:42,500,000-43,500,000	560	908654	148	793065	76	687342	45	613513	25	543865	22	529706	18	507271	15	492576	13	477871	11	461070	11	461070	6	402946	2	290972	1	236940	953	7,406,861
chr9:43,500,000-44,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr9:44,500,000-45,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr9:45,500,000-46,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr9:46,500,000-47,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr9:47,500,000-48,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr9:48,500,000-49,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr9:49,500,000-50,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr9:50,500,000-51,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr9:51,500,000-52,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr9:52,500,000-53,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr9:53,500,000-54,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr9:54,500,000-55,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr9:55,500,000-56,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr9:56,500,000-57,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr9:57,500,000-58,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr9:58,500,000-59,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr9:59,500,000-60,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr9:60,500,000-61,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr9:61,500,000-62,500,000	293	947332	44	887601	22	859940	9	828971	7	822787	5	814109	4	808420	4	808420	4	808420	3	800180	3	800180	2	783763	2	783763	2	783763	404	11,537,649
chr9:62,500,000-63,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
