	0kb_BR_min_size		1kb_BR_min_size		2kb_BR_min_size		3kb_BR_min_size		4kb_BR_min_size		5kb_BR_min_size		6kb_BR_min_size		7kb_BR_min_size		8kb_BR_min_size		9kb_BR_min_size		10kb_BR_min_size		20kb_BR_min_size		50kb_BR_min_size		100kb_BR_min_size		TOTAL	
chr7:132,750,000-133,750,000	239	21949	2	2860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241	24,809
chr7:133,750,000-134,750,000	307	26659	1	5965	1	5965	1	5965	1	5965	1	5965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312	56,484
chr7:134,750,000-135,750,000	282	21057	1	1319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283	22,376
chr7:135,750,000-136,750,000	254	31305	5	14110	2	10006	2	10006	2	10006	1	5940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266	81,373
chr7:136,750,000-137,750,000	252	53484	14	31443	6	19728	4	14697	1	4322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277	123,674
chr7:137,750,000-138,750,000	466	29294	2	2141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468	31,435
chr7:138,750,000-139,750,000	367	36603	3	13857	2	12582	1	9946	1	9946	1	9946	1	9946	1	9946	1	9946	1	9946	0	0	0	0	0	0	0	0	379	132,664
chr7:139,750,000-140,750,000	438	35598	4	7033	1	2957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	443	45,588
chr7:140,750,000-141,750,000	272	33466	5	16751	3	14490	2	11788	2	11788	2	11788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286	100,071
chr7:141,750,000-142,750,000	590	62208	5	20532	4	18987	4	18987	3	15548	2	11247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	608	147,509
chr7:142,750,000-143,750,000	311	240327	12	219718	8	214779	6	209739	6	209739	6	209739	6	209739	6	209739	6	209739	6	209739	6	209739	4	182251	2	140756	0	0	385	2,675,743
chr7:143,750,000-144,750,000	221	339866	9	323650	7	320174	5	314893	5	314893	5	314893	5	314893	5	314893	5	314893	4	306065	4	306065	3	291324	2	250140	1	198809	281	4,225,451
chr7:144,750,000-145,750,000	279	43631	11	15358	1	2636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291	61,625
chr7:145,750,000-146,750,000	308	64400	8	34226	3	28254	1	22947	1	22947	1	22947	1	22947	1	22947	1	22947	1	22947	1	22947	1	22947	0	0	0	0	328	333,403
chr7:146,750,000-147,750,000	254	38008	9	17720	2	8162	1	5889	1	5889	1	5889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	81,557
chr7:147,750,000-148,750,000	344	37647	5	11441	1	5948	1	5948	1	5948	1	5948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	353	72,880
chr7:148,750,000-149,750,000	498	38341	1	1124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	499	39,465
chr7:149,750,000-150,750,000	1037	323460	64	107250	14	38411	6	19497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,121	488,618
chr7:150,750,000-151,750,000	271	18739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271	18,739
chr7:151,750,000-152,750,000	639	133904	7	68265	1	59300	1	59300	1	59300	1	59300	1	59300	1	59300	1	59300	1	59300	1	59300	1	59300	1	59300	0	0	657	854,469
chr7:152,750,000-153,750,000	509	121235	28	41789	6	14519	2	4273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	545	181,816
chr7:153,750,000-154,750,000	723	218708	49	76759	8	20666	4	11621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	784	327,754
chr7:154,750,000-155,750,000	286	31804	5	8267	1	2443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292	42,514
chr7:155,750,000-156,750,000	251	28647	3	4546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	33,193
chr7:156,750,000-157,750,000	344	53800	11	20998	2	6564	1	4179	1	4179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	359	89,720
chr7:157,750,000-158,750,000	340	101702	14	48839	5	34045	1	24800	1	24800	1	24800	1	24800	1	24800	1	24800	1	24800	1	24800	1	24800	0	0	0	0	368	407,786
chr7:158,750,000-159,345,973	200	73315	6	43775	4	40930	2	36620	2	36620	2	36620	2	36620	2	36620	2	36620	2	36620	2	36620	1	25000	0	0	0	0	227	475,980
chr8:750,000-1,750,000	373	99800	22	49164	9	30734	5	20958	2	10253	1	5895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	412	216,804
chr8:1,750,000-2,750,000	260	227747	24	199085	10	181229	6	171277	4	165227	4	165227	4	165227	4	165227	4	165227	4	165227	4	165227	4	165227	2	117321	0	0	334	2,218,475
chr8:2,750,000-3,750,000	303	38982	4	6191	1	2508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	308	47,681
chr8:3,750,000-4,750,000	219	18629	1	1010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	19,639
chr8:4,750,000-5,750,000	234	28637	2	4031	1	2233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237	34,901
chr8:5,750,000-6,750,000	303	35897	5	8576	1	3595	1	3595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310	51,663
chr8:6,750,000-7,750,000	268	693954	15	647532	8	637940	5	630897	4	627579	4	627579	4	627579	4	627579	4	627579	4	627579	4	627579	3	611113	1	547294	1	547294	329	8,709,077
chr8:7,750,000-8,750,000	236	486286	18	463716	8	450017	7	447060	5	440827	5	440827	4	434875	4	434875	4	434875	4	434875	4	434875	4	434875	3	388693	2	307798	308	6,034,474
chr8:8,750,000-9,750,000	335	33739	5	9536	2	5784	1	3536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	343	52,595
chr8:9,750,000-10,750,000	273	22135	2	2905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	25,040
chr8:10,750,000-11,750,000	203	25598	3	9092	2	7996	1	5817	1	5817	1	5817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211	60,137
chr8:11,750,000-12,750,000	460	657087	19	582976	9	568218	7	563201	7	563201	5	554285	4	548762	4	548762	4	548762	4	548762	4	548762	3	538626	1	478322	1	478322	532	7,728,048
chr8:12,750,000-13,750,000	314	25527	2	3135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	316	28,662
chr8:13,750,000-14,750,000	267	26739	5	6929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	33,668
chr8:14,750,000-15,750,000	218	32192	4	15267	4	15267	2	10351	2	10351	1	5624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231	89,052
chr8:15,750,000-16,750,000	249	31803	4	9431	2	7077	1	5045	1	5045	1	5045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258	63,446
chr8:16,750,000-17,750,000	266	23597	1	5495	1	5495	1	5495	1	5495	1	5495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271	51,072
chr8:17,750,000-18,750,000	232	19051	4	4939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236	23,990
chr8:18,750,000-19,750,000	216	18950	1	1140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217	20,090
chr8:19,750,000-20,750,000	307	29243	2	4505	1	3136	1	3136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	311	40,020
chr8:20,750,000-21,750,000	216	15930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	15,930
chr8:21,750,000-22,750,000	327	22060	1	4775	1	4775	1	4775	1	4775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331	41,160
chr8:22,750,000-23,750,000	381	30574	4	9498	2	6610	1	3989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	388	50,671
chr8:23,750,000-24,750,000	259	25719	3	9129	2	7777	2	7777	1	4283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267	54,685
chr8:24,750,000-25,750,000	331	43060	8	19317	5	15254	1	5970	1	5970	1	5970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	347	95,541
chr8:25,750,000-26,750,000	240	21219	2	7258	1	5863	1	5863	1	5863	1	5863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246	51,929
chr8:26,750,000-27,750,000	216	33615	7	15901	2	9095	2	9095	1	5940	1	5940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	79,586
chr8:27,750,000-28,750,000	282	13596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	13,596
chr8:28,750,000-29,750,000	269	33958	7	14573	3	8605	1	4313	1	4313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	65,762
chr8:29,750,000-30,750,000	360	38268	2	16062	1	14166	1	14166	1	14166	1	14166	1	14166	1	14166	1	14166	1	14166	1	14166	0	0	0	0	0	0	371	181,824
chr8:30,750,000-31,750,000	317	35818	4	5822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	321	41,640
chr8:31,750,000-32,750,000	239	26932	6	12265	3	7618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	46,815
chr8:32,750,000-33,750,000	307	32441	8	12599	1	3342	1	3342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	317	51,724
chr8:33,750,000-34,750,000	315	43894	6	8981	1	2893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322	55,768
chr8:34,750,000-35,750,000	235	28841	5	13673	3	10278	2	8196	1	5067	1	5067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247	71,122
chr8:35,750,000-36,750,000	322	42999	7	20518	4	16691	2	11549	2	11549	2	11549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	339	114,855
chr8:36,750,000-37,750,000	238	21996	3	6159	1	3234	1	3234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243	34,623
chr8:37,750,000-38,750,000	436	23829	2	3281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	438	27,110
chr8:38,750,000-39,750,000	307	31102	4	6090	1	2339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312	39,531
chr8:39,750,000-40,750,000	361	42343	5	15286	2	11910	2	11910	2	11910	2	11910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	374	105,269
chr8:40,750,000-41,750,000	353	31565	2	2049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	355	33,614
chr8:41,750,000-42,750,000	411	24157	1	1223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	412	25,380
chr8:42,750,000-43,750,000	471	95525	13	48447	2	32404	1	29478	1	29478	1	29478	1	29478	1	29478	1	29478	1	29478	1	29478	1	29478	0	0	0	0	495	441,678
chr8:43,750,000-44,750,000	43	818575	2	814204	1	812247	1	812247	1	812247	1	812247	1	812247	1	812247	1	812247	1	812247	1	812247	1	812247	1	812247	1	812247	57	11,379,743
chr8:44,750,000-45,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr8:45,750,000-46,750,000	269	251459	6	229232	2	223256	1	220675	1	220675	1	220675	1	220675	1	220675	1	220675	1	220675	1	220675	1	220675	1	220675	1	220675	288	3,131,372
chr8:46,750,000-47,750,000	494	91927	16	34647	5	19370	3	14178	2	10856	2	10856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	522	181,834
chr8:47,750,000-48,750,000	412	38095	3	6417	1	4227	1	4227	1	4227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	418	57,193
chr8:48,750,000-49,750,000	345	42703	4	10604	2	7852	1	5571	1	5571	1	5571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	354	77,872
chr8:49,750,000-50,750,000	295	40880	7	12849	3	6785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	305	60,514
chr8:50,750,000-51,750,000	338	43679	5	5882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	343	49,561
chr8:51,750,000-52,750,000	292	23347	1	1102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293	24,449
chr8:52,750,000-53,750,000	409	46947	7	11557	1	2835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	417	61,339
chr8:53,750,000-54,750,000	329	42688	11	16750	1	2121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	341	61,559
chr8:54,750,000-55,750,000	316	42016	8	13203	1	2194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325	57,413
chr8:55,750,000-56,750,000	405	40368	3	6430	2	5089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	410	51,887
chr8:56,750,000-57,750,000	285	53563	9	23981	3	16560	2	14370	1	11200	1	11200	1	11200	1	11200	1	11200	1	11200	1	11200	0	0	0	0	0	0	306	186,874
chr8:57,750,000-58,750,000	292	32672	3	4803	1	2240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296	39,715
chr8:58,750,000-59,750,000	240	35672	6	14751	2	9832	2	9832	1	5957	1	5957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	82,001
chr8:59,750,000-60,750,000	324	39412	6	14839	3	10189	1	5933	1	5933	1	5933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	336	82,239
chr8:60,750,000-61,750,000	258	38946	8	17808	3	11538	2	9253	1	5964	1	5964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	273	89,473
chr8:61,750,000-62,750,000	271	37052	7	12644	1	4157	1	4157	1	4157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	62,167
chr8:62,750,000-63,750,000	306	38845	4	10034	2	7469	1	5009	1	5009	1	5009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	315	71,375
chr8:63,750,000-64,750,000	261	48159	7	19475	2	11488	2	11488	2	11488	2	11488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	113,586
chr8:64,750,000-65,750,000	313	38341	5	12100	2	7582	1	5309	1	5309	1	5309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323	73,950
chr8:65,750,000-66,750,000	346	29477	5	8753	1	2280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	352	40,510
chr8:66,750,000-67,750,000	357	43375	3	18231	3	18231	2	15852	2	15852	2	15852	1	9928	1	9928	1	9928	1	9928	0	0	0	0	0	0	0	0	373	167,105
chr8:67,750,000-68,750,000	216	45297	11	22069	3	11986	2	9356	1	5427	1	5427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234	99,562
chr8:68,750,000-69,750,000	257	43686	8	23693	4	19103	3	16332	3	16332	3	16332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278	135,478
chr8:69,750,000-70,750,000	398	47393	5	14402	3	11058	2	8627	1	5265	1	5265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	410	92,010
chr8:70,750,000-71,750,000	310	43206	6	15472	3	11160	1	5738	1	5738	1	5738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322	87,052
chr8:71,750,000-72,750,000	298	44638	8	17782	2	10597	2	10597	2	10597	1	5620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	313	99,831
chr8:72,750,000-73,750,000	330	34543	3	8426	1	5960	1	5960	1	5960	1	5960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	337	66,809
chr8:73,750,000-74,750,000	331	41632	5	12090	2	7951	1	5221	1	5221	1	5221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	341	77,336
chr8:74,750,000-75,750,000	285	53030	7	31202	7	31202	5	26070	5	26070	3	16882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312	184,456
chr8:75,750,000-76,750,000	244	30698	4	8415	1	5179	1	5179	1	5179	1	5179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	59,829
chr8:76,750,000-77,750,000	265	35097	6	12941	3	9028	1	4659	1	4659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	66,384
chr8:77,750,000-78,750,000	261	32039	7	11777	1	3167	1	3167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270	50,150
chr8:78,750,000-79,750,000	307	37501	8	14147	3	8256	1	3062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	319	62,966
chr8:79,750,000-80,750,000	337	38409	10	16676	3	7056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	62,141
chr8:80,750,000-81,750,000	256	31706	4	11459	2	8943	2	8943	2	8943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266	69,994
chr8:81,750,000-82,750,000	280	44877	8	23406	2	15989	2	15989	2	15989	2	15989	1	10400	1	10400	1	10400	1	10400	1	10400	0	0	0	0	0	0	301	184,239
chr8:82,750,000-83,750,000	328	34274	3	6682	1	4384	1	4384	1	4384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	334	54,108
chr8:83,750,000-84,750,000	282	55750	13	30496	5	20689	3	16360	3	16360	2	11424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	308	151,079
chr8:84,750,000-85,750,000	295	140918	4	113584	3	112541	1	107900	1	107900	1	107900	1	107900	1	107900	1	107900	1	107900	1	107900	1	107900	1	107900	1	107900	313	1,553,943
chr8:85,750,000-86,750,000	279	107860	3	86090	2	84908	2	84908	2	84908	2	84908	1	79300	1	79300	1	79300	1	79300	1	79300	1	79300	1	79300	1	79300	298	1,167,982
chr8:86,750,000-87,750,000	288	63798	14	32891	6	21958	3	15055	3	15055	2	11049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	316	159,806
chr8:87,750,000-88,750,000	289	43085	6	17943	2	11933	2	11933	2	11933	2	11933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303	108,760
chr8:88,750,000-89,750,000	349	71719	16	36479	7	24028	3	14861	3	14861	1	5893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	167,841
chr8:89,750,000-90,750,000	306	36051	5	7201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	311	43,252
chr8:90,750,000-91,750,000	242	42142	7	23624	4	19117	3	16886	3	16886	2	12002	1	6056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	136,713
chr8:91,750,000-92,750,000	322	52514	10	25359	6	20509	2	9477	1	5666	1	5666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	342	119,191
chr8:92,750,000-93,750,000	237	26844	2	8056	2	8056	1	5955	1	5955	1	5955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244	60,821
chr8:93,750,000-94,750,000	367	32250	3	7287	2	6008	1	3825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	373	49,370
chr8:94,750,000-95,750,000	286	37655	6	17026	2	11363	2	11363	2	11363	2	11363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	100,133
chr8:95,750,000-96,750,000	277	40805	11	22680	4	12833	1	5575	1	5575	1	5575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	295	93,043
chr8:96,750,000-97,750,000	300	47417	5	17448	4	16386	3	14353	3	14353	1	5798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	316	115,755
chr8:97,750,000-98,750,000	314	52666	13	30760	5	19568	3	14559	2	11342	2	11342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	339	140,237
chr8:98,750,000-99,750,000	401	57986	12	20940	3	9239	1	4050	1	4050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	418	96,265
chr8:99,750,000-100,750,000	355	33618	2	4133	1	2292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	358	40,043
chr8:100,750,000-101,750,000	336	43342	6	15777	3	12400	3	12400	1	5910	1	5910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	95,739
chr8:101,750,000-102,750,000	290	35137	7	17653	5	14568	2	6634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304	73,992
chr8:102,750,000-103,750,000	265	26313	4	7032	1	2605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270	35,950
chr8:103,750,000-104,750,000	246	44395	9	24975	6	20229	3	12399	1	5986	1	5986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266	113,970
chr8:104,750,000-105,750,000	233	22169	2	3182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235	25,351
chr8:105,750,000-106,750,000	310	33117	4	9442	1	4858	1	4858	1	4858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	317	57,133
chr8:106,750,000-107,750,000	268	31511	4	11482	2	8461	1	5546	1	5546	1	5546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277	68,092
chr8:107,750,000-108,750,000	304	45779	8	13877	3	7026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	315	66,682
chr8:108,750,000-109,750,000	242	27426	6	10190	2	5101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	42,717
chr8:109,750,000-110,750,000	280	35907	4	8092	2	4646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286	48,645
chr8:110,750,000-111,750,000	286	29178	3	9517	2	8068	1	5383	1	5383	1	5383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294	62,912
chr8:111,750,000-112,750,000	248	30564	4	9810	1	5634	1	5634	1	5634	1	5634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256	62,910
chr8:112,750,000-113,750,000	204	31072	7	13801	3	8479	1	3474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	56,826
chr8:113,750,000-114,750,000	242	64492	15	44103	8	34926	6	30157	5	26564	4	21647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280	221,889
chr8:114,750,000-115,750,000	240	21694	1	1630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241	23,324
chr8:115,750,000-116,750,000	263	34964	4	10078	2	6998	1	4235	1	4235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271	60,510
chr8:116,750,000-117,750,000	213	26737	6	7193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219	33,930
chr8:117,750,000-118,750,000	250	28213	4	9424	2	6735	2	6735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258	51,107
chr8:118,750,000-119,750,000	315	56250	16	29978	4	13369	2	9063	1	5198	1	5198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	339	119,056
chr8:119,750,000-120,750,000	312	33855	4	14494	3	13462	2	10850	2	10850	2	10850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325	94,361
chr8:120,750,000-121,750,000	262	42565	9	17602	2	7710	1	4777	1	4777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	77,431
chr8:121,750,000-122,750,000	261	31912	5	12102	3	9196	1	3973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270	57,183
chr8:122,750,000-123,750,000	295	15968	1	1132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296	17,100
chr8:123,750,000-124,750,000	270	24304	3	8656	1	6083	1	6083	1	6083	1	6083	1	6083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278	63,375
chr8:124,750,000-125,750,000	306	29611	2	9628	2	9628	2	9628	1	5911	1	5911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	314	70,317
chr8:125,750,000-126,750,000	293	33040	5	15341	3	13018	3	13018	2	9750	1	5710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	307	89,877
chr8:126,750,000-127,750,000	277	46045	9	23939	6	19086	3	12471	1	5299	1	5299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297	112,139
chr8:127,750,000-128,750,000	273	47968	11	24253	5	16614	2	10128	2	10128	1	6011	1	6011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	295	121,113
chr8:128,750,000-129,750,000	280	46398	10	21246	5	14646	1	5934	1	5934	1	5934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	298	100,092
chr8:129,750,000-130,750,000	260	17673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260	17,673
chr8:130,750,000-131,750,000	278	48119	8	15169	4	10072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290	73,360
chr8:131,750,000-132,750,000	241	39326	6	13031	1	5885	1	5885	1	5885	1	5885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251	75,897
chr8:132,750,000-133,750,000	215	17923	1	1065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	18,988
chr8:133,750,000-134,750,000	247	38155	10	18816	1	5995	1	5995	1	5995	1	5995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261	80,951
chr8:134,750,000-135,750,000	185	23527	4	9282	1	5570	1	5570	1	5570	1	5570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193	55,089
chr8:135,750,000-136,750,000	238	45708	8	25028	3	17929	3	17929	3	17929	3	17929	1	6897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259	149,349
chr8:136,750,000-137,750,000	270	36880	5	13298	2	9198	2	9198	1	5584	1	5584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	79,742
chr8:137,750,000-138,750,000	314	50438	9	18756	5	13581	1	4496	1	4496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	330	91,767
