	0kb_ELR_min_size		1kb_ELR_min_size		2kb_ELR_min_size		3kb_ELR_min_size		4kb_ELR_min_size		5kb_ELR_min_size		TOTAL	
chr8:142,000,000-143,000,000	3	179634	3	179634	3	179634	3	179634	3	179634	3	179634	18	1,077,804
chr8:144,000,000-145,000,000	1	9400	1	9400	1	9400	1	9400	1	9400	1	9400	6	56,400
chr8:145,000,000-146,000,000	1	100000	1	100000	1	100000	1	100000	1	100000	1	100000	6	600,000
chr8:146,000,000-146,364,022	1	60000	1	60000	1	60000	1	60000	1	60000	1	60000	6	360,000
chr9:0-1,000,000	1	10000	1	10000	1	10000	1	10000	1	10000	1	10000	6	60,000
chr9:6,000,000-7,000,000	1	1900	1	1900	1	1900	1	1900	1	1900	1	1900	6	11,400
chr9:35,000,000-36,000,000	1	12300	1	12300	1	12300	1	12300	1	12300	1	12300	6	73,800
chr9:38,000,000-39,000,000	1	243700	1	243700	1	243700	1	243700	1	243700	1	243700	6	1,462,200
chr9:39,000,000-40,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr9:40,000,000-41,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr9:41,000,000-42,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr9:42,000,000-43,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr9:43,000,000-44,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr9:44,000,000-45,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr9:45,000,000-46,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr9:46,000,000-47,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr9:47,000,000-48,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr9:48,000,000-49,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr9:49,000,000-50,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr9:50,000,000-51,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr9:51,000,000-52,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr9:52,000,000-53,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr9:53,000,000-54,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr9:54,000,000-55,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr9:55,000,000-56,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr9:56,000,000-57,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr9:57,000,000-58,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr9:58,000,000-59,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr9:59,000,000-60,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr9:60,000,000-61,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr9:61,000,000-62,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr9:62,000,000-63,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr9:63,000,000-64,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr9:64,000,000-65,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr9:65,000,000-66,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr9:66,000,000-67,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr9:67,000,000-68,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr9:68,000,000-69,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr9:69,000,000-70,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr9:70,000,000-71,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr9:71,000,000-72,000,000	1	130847	1	130847	1	130847	1	130847	1	130847	1	130847	6	785,082
chr9:72,000,000-73,000,000	1	2400	1	2400	1	2400	1	2400	1	2400	1	2400	6	14,400
chr9:73,000,000-74,000,000	1	148733	1	148733	1	148733	1	148733	1	148733	1	148733	6	892,398
chr9:78,000,000-79,000,000	1	1900	1	1900	1	1900	1	1900	1	1900	1	1900	6	11,400
chr9:79,000,000-80,000,000	1	2200	1	2200	1	2200	1	2200	1	2200	1	2200	6	13,200
chr9:87,000,000-88,000,000	1	1100	1	1100	1	1100	1	1100	1	1100	1	1100	6	6,600
chr9:92,000,000-93,000,000	2	250000	2	250000	2	250000	2	250000	2	250000	2	250000	12	1,500,000
chr9:126,000,000-127,000,000	1	177455	1	177455	1	177455	1	177455	1	177455	1	177455	6	1,064,730
chr9:128,000,000-129,000,000	1	68193	1	68193	1	68193	1	68193	1	68193	1	68193	6	409,158
chr9:133,000,000-134,000,000	1	150000	1	150000	1	150000	1	150000	1	150000	1	150000	6	900,000
chr9:137,000,000-138,000,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chr9:139,000,000-140,000,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chr9:140,000,000-141,000,000	2	3641	2	3641	2	3641	2	3641	2	3641	2	3641	12	21,846
chr9:141,000,000-141,213,431	1	213431	1	213431	1	213431	1	213431	1	213431	1	213431	6	1,280,586
chr10:0-1,000,000	1	60000	1	60000	1	60000	1	60000	1	60000	1	60000	6	360,000
chr10:17,000,000-18,000,000	1	25325	1	25325	1	25325	1	25325	1	25325	1	25325	6	151,950
chr10:18,000,000-19,000,000	1	24675	1	24675	1	24675	1	24675	1	24675	1	24675	6	148,050
chr10:27,000,000-28,000,000	1	131954	1	131954	1	131954	1	131954	1	131954	1	131954	6	791,724
chr10:38,000,000-39,000,000	1	273800	1	273800	1	273800	1	273800	1	273800	1	273800	6	1,642,800
chr10:39,000,000-40,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr10:40,000,000-41,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr10:41,000,000-42,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr10:42,000,000-43,000,000	1	819200	1	819200	1	819200	1	819200	1	819200	1	819200	6	4,915,200
chr10:46,000,000-47,000,000	2	93231	2	93231	2	93231	2	93231	2	93231	2	93231	12	559,386
chr10:47,000,000-48,000,000	2	200000	2	200000	2	200000	2	200000	2	200000	2	200000	12	1,200,000
chr10:48,000,000-49,000,000	2	342796	2	342796	2	342796	2	342796	2	342796	2	342796	12	2,056,776
chr10:49,000,000-50,000,000	1	100000	1	100000	1	100000	1	100000	1	100000	1	100000	6	600,000
chr10:51,000,000-52,000,000	2	100000	2	100000	2	100000	2	100000	2	100000	2	100000	12	600,000
chr10:82,000,000-83,000,000	1	34018	1	34018	1	34018	1	34018	1	34018	1	34018	6	204,108
chr10:83,000,000-84,000,000	1	47521	1	47521	1	47521	1	47521	1	47521	1	47521	6	285,126
chr10:84,000,000-85,000,000	1	77303	1	77303	1	77303	1	77303	1	77303	1	77303	6	463,818
chr10:88,000,000-89,000,000	1	131348	1	131348	1	131348	1	131348	1	131348	1	131348	6	788,088
chr10:93,000,000-94,000,000	1	132438	1	132438	1	132438	1	132438	1	132438	1	132438	6	794,628
chr10:98,000,000-99,000,000	1	2100	1	2100	1	2100	1	2100	1	2100	1	2100	6	12,600
chr10:103,000,000-104,000,000	1	201842	1	201842	1	201842	1	201842	1	201842	1	201842	6	1,211,052
chr10:125,000,000-126,000,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chr10:128,000,000-129,000,000	1	150000	1	150000	1	150000	1	150000	1	150000	1	150000	6	900,000
chr10:133,000,000-134,000,000	2	100000	2	100000	2	100000	2	100000	2	100000	2	100000	12	600,000
chr10:134,000,000-135,000,000	1	130772	1	130772	1	130772	1	130772	1	130772	1	130772	6	784,632
chr10:135,000,000-135,534,747	1	97147	1	97147	1	97147	1	97147	1	97147	1	97147	6	582,882
chr11:0-1,000,000	3	360650	3	360650	3	360650	3	360650	3	360650	3	360650	18	2,163,900
chr11:1,000,000-2,000,000	3	82100	3	82100	3	82100	3	82100	3	82100	3	82100	18	492,600
chr11:3,000,000-4,000,000	1	2800	1	2800	1	2800	1	2800	1	2800	1	2800	6	16,800
chr11:6,000,000-7,000,000	1	1900	1	1900	1	1900	1	1900	1	1900	1	1900	6	11,400
chr11:10,000,000-11,000,000	1	4200	1	4200	1	4200	1	4200	1	4200	1	4200	6	25,200
chr11:11,000,000-12,000,000	1	2300	1	2300	1	2300	1	2300	1	2300	1	2300	6	13,800
chr11:30,000,000-31,000,000	1	143221	1	143221	1	143221	1	143221	1	143221	1	143221	6	859,326
chr11:48,000,000-49,000,000	1	300000	1	300000	1	300000	1	300000	1	300000	1	300000	6	1,800,000
chr11:49,000,000-50,000,000	1	37698	1	37698	1	37698	1	37698	1	37698	1	37698	6	226,188
chr11:50,000,000-51,000,000	3	773440	3	773440	3	773440	3	773440	3	773440	3	773440	18	4,640,640
chr11:51,000,000-52,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr11:52,000,000-53,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr11:53,000,000-54,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr11:54,000,000-55,000,000	2	957800	2	957800	2	957800	2	957800	2	957800	2	957800	12	5,746,800
chr11:55,000,000-56,000,000	2	88640	2	88640	2	88640	2	88640	2	88640	2	88640	12	531,840
chr11:61,000,000-62,000,000	2	376439	2	376439	2	376439	2	376439	2	376439	2	376439	12	2,258,634
chr11:62,000,000-63,000,000	1	45000	1	45000	1	45000	1	45000	1	45000	1	45000	6	270,000
chr11:64,000,000-65,000,000	1	106886	1	106886	1	106886	1	106886	1	106886	1	106886	6	641,316
chr11:69,000,000-70,000,000	2	100000	2	100000	2	100000	2	100000	2	100000	2	100000	12	600,000
chr11:77,000,000-78,000,000	1	5200	1	5200	1	5200	1	5200	1	5200	1	5200	6	31,200
chr11:85,000,000-86,000,000	1	23700	1	23700	1	23700	1	23700	1	23700	1	23700	6	142,200
chr11:87,000,000-88,000,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chr11:93,000,000-94,000,000	1	19000	1	19000	1	19000	1	19000	1	19000	1	19000	6	114,000
chr11:96,000,000-97,000,000	1	150000	1	150000	1	150000	1	150000	1	150000	1	150000	6	900,000
chr11:100,000,000-101,000,000	1	5900	1	5900	1	5900	1	5900	1	5900	1	5900	6	35,400
chr11:102,000,000-103,000,000	1	6200	1	6200	1	6200	1	6200	1	6200	1	6200	6	37,200
chr11:116,000,000-117,000,000	1	177334	1	177334	1	177334	1	177334	1	177334	1	177334	6	1,064,004
chr11:129,000,000-130,000,000	1	25900	1	25900	1	25900	1	25900	1	25900	1	25900	6	155,400
chr11:134,000,000-135,000,000	1	53484	1	53484	1	53484	1	53484	1	53484	1	53484	6	320,904
chr11:135,000,000-135,006,516	1	6516	1	6516	1	6516	1	6516	1	6516	1	6516	6	39,096
chr12:0-1,000,000	2	238800	2	238800	2	238800	2	238800	2	238800	2	238800	12	1,432,800
chr12:2,000,000-3,000,000	2	23100	2	23100	2	23100	2	23100	2	23100	2	23100	12	138,600
chr12:4,000,000-5,000,000	1	5500	1	5500	1	5500	1	5500	1	5500	1	5500	6	33,000
chr12:6,000,000-7,000,000	1	5000	1	5000	1	5000	1	5000	1	5000	1	5000	6	30,000
chr12:7,000,000-8,000,000	2	62400	2	62400	2	62400	2	62400	2	62400	2	62400	12	374,400
chr12:19,000,000-20,000,000	1	5400	1	5400	1	5400	1	5400	1	5400	1	5400	6	32,400
chr12:20,000,000-21,000,000	2	8600	2	8600	2	8600	2	8600	2	8600	2	8600	12	51,600
chr12:34,000,000-35,000,000	3	268600	3	268600	3	268600	3	268600	3	268600	3	268600	18	1,611,600
chr12:35,000,000-36,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr12:36,000,000-37,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr12:37,000,000-38,000,000	2	898200	2	898200	2	898200	2	898200	2	898200	2	898200	12	5,389,200
chr12:38,000,000-39,000,000	4	367700	4	367700	4	367700	4	367700	4	367700	4	367700	24	2,206,200
chr12:40,000,000-41,000,000	1	100101	1	100101	1	100101	1	100101	1	100101	1	100101	6	600,606
chr12:41,000,000-42,000,000	1	1900	1	1900	1	1900	1	1900	1	1900	1	1900	6	11,400
chr12:54,000,000-55,000,000	1	1900	1	1900	1	1900	1	1900	1	1900	1	1900	6	11,400
chr12:66,000,000-67,000,000	1	4900	1	4900	1	4900	1	4900	1	4900	1	4900	6	29,400
chr12:69,000,000-70,000,000	1	6000	1	6000	1	6000	1	6000	1	6000	1	6000	6	36,000
chr12:70,000,000-71,000,000	1	37000	1	37000	1	37000	1	37000	1	37000	1	37000	6	222,000
chr12:75,000,000-76,000,000	1	13100	1	13100	1	13100	1	13100	1	13100	1	13100	6	78,600
chr12:93,000,000-94,000,000	1	36200	1	36200	1	36200	1	36200	1	36200	1	36200	6	217,200
chr12:97,000,000-98,000,000	1	4900	1	4900	1	4900	1	4900	1	4900	1	4900	6	29,400
chr12:101,000,000-102,000,000	1	8900	1	8900	1	8900	1	8900	1	8900	1	8900	6	53,400
chr12:109,000,000-110,000,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chr12:113,000,000-114,000,000	1	1900	1	1900	1	1900	1	1900	1	1900	1	1900	6	11,400
chr12:122,000,000-123,000,000	1	58986	1	58986	1	58986	1	58986	1	58986	1	58986	6	353,916
chr12:125,000,000-126,000,000	1	32100	1	32100	1	32100	1	32100	1	32100	1	32100	6	192,600
chr12:126,000,000-127,000,000	1	1900	1	1900	1	1900	1	1900	1	1900	1	1900	6	11,400
chr12:127,000,000-128,000,000	1	2400	1	2400	1	2400	1	2400	1	2400	1	2400	6	14,400
chr12:130,000,000-131,000,000	1	15000	1	15000	1	15000	1	15000	1	15000	1	15000	6	90,000
chr12:132,000,000-133,000,000	2	113700	2	113700	2	113700	2	113700	2	113700	2	113700	12	682,200
chr12:133,000,000-133,851,895	3	115551	3	115551	3	115551	3	115551	3	115551	3	115551	18	693,306
chr13:0-1,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr13:1,000,000-2,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr13:2,000,000-3,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr13:3,000,000-4,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr13:4,000,000-5,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr13:5,000,000-6,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr13:6,000,000-7,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr13:7,000,000-8,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr13:8,000,000-9,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr13:9,000,000-10,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr13:10,000,000-11,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr13:11,000,000-12,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr13:12,000,000-13,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr13:13,000,000-14,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr13:14,000,000-15,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr13:15,000,000-16,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr13:16,000,000-17,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr13:17,000,000-18,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr13:18,000,000-19,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr13:19,000,000-20,000,000	5	316200	5	316200	5	316200	5	316200	5	316200	5	316200	30	1,897,200
chr13:20,000,000-21,000,000	4	142100	4	142100	4	142100	4	142100	4	142100	4	142100	24	852,600
chr13:21,000,000-22,000,000	3	16700	3	16700	3	16700	3	16700	3	16700	3	16700	18	100,200
chr13:22,000,000-23,000,000	2	10600	2	10600	2	10600	2	10600	2	10600	2	10600	12	63,600
chr13:23,000,000-24,000,000	1	12900	1	12900	1	12900	1	12900	1	12900	1	12900	6	77,400
chr13:24,000,000-25,000,000	1	31600	1	31600	1	31600	1	31600	1	31600	1	31600	6	189,600
chr13:25,000,000-26,000,000	1	6300	1	6300	1	6300	1	6300	1	6300	1	6300	6	37,800
chr13:26,000,000-27,000,000	1	5000	1	5000	1	5000	1	5000	1	5000	1	5000	6	30,000
chr13:27,000,000-28,000,000	1	22900	1	22900	1	22900	1	22900	1	22900	1	22900	6	137,400
chr13:28,000,000-29,000,000	2	58200	2	58200	2	58200	2	58200	2	58200	2	58200	12	349,200
chr13:29,000,000-30,000,000	1	2200	1	2200	1	2200	1	2200	1	2200	1	2200	6	13,200
chr13:30,000,000-31,000,000	4	88900	4	88900	4	88900	4	88900	4	88900	4	88900	24	533,400
chr13:31,000,000-32,000,000	4	35500	4	35500	4	35500	4	35500	4	35500	4	35500	24	213,000
chr13:32,000,000-33,000,000	1	166557	1	166557	1	166557	1	166557	1	166557	1	166557	6	999,342
chr13:33,000,000-34,000,000	3	38600	3	38600	3	38600	3	38600	3	38600	3	38600	18	231,600
chr13:34,000,000-35,000,000	2	7900	2	7900	2	7900	2	7900	2	7900	2	7900	12	47,400
chr13:35,000,000-36,000,000	3	49600	3	49600	3	49600	3	49600	3	49600	3	49600	18	297,600
chr13:36,000,000-37,000,000	3	30500	3	30500	3	30500	3	30500	3	30500	3	30500	18	183,000
chr13:37,000,000-38,000,000	1	6300	1	6300	1	6300	1	6300	1	6300	1	6300	6	37,800
chr13:38,000,000-39,000,000	3	44700	3	44700	3	44700	3	44700	3	44700	3	44700	18	268,200
chr13:40,000,000-41,000,000	3	41900	3	41900	3	41900	3	41900	3	41900	3	41900	18	251,400
chr13:41,000,000-42,000,000	4	227100	4	227100	4	227100	4	227100	4	227100	4	227100	24	1,362,600
chr13:42,000,000-43,000,000	7	142900	7	142900	7	142900	7	142900	7	142900	7	142900	42	857,400
chr13:43,000,000-44,000,000	3	14200	3	14200	3	14200	3	14200	3	14200	3	14200	18	85,200
chr13:44,000,000-45,000,000	2	27500	2	27500	2	27500	2	27500	2	27500	2	27500	12	165,000
chr13:45,000,000-46,000,000	1	2900	1	2900	1	2900	1	2900	1	2900	1	2900	6	17,400
chr13:46,000,000-47,000,000	1	53400	1	53400	1	53400	1	53400	1	53400	1	53400	6	320,400
chr13:47,000,000-48,000,000	2	29300	2	29300	2	29300	2	29300	2	29300	2	29300	12	175,800
chr13:48,000,000-49,000,000	4	224300	4	224300	4	224300	4	224300	4	224300	4	224300	24	1,345,800
chr13:49,000,000-50,000,000	3	76300	3	76300	3	76300	3	76300	3	76300	3	76300	18	457,800
chr13:50,000,000-51,000,000	3	67000	3	67000	3	67000	3	67000	3	67000	3	67000	18	402,000
chr13:51,000,000-52,000,000	4	117600	4	117600	4	117600	4	117600	4	117600	4	117600	24	705,600
chr13:52,000,000-53,000,000	4	369400	4	369400	4	369400	4	369400	4	369400	4	369400	24	2,216,400
chr13:53,000,000-54,000,000	2	146700	2	146700	2	146700	2	146700	2	146700	2	146700	12	880,200
chr13:54,000,000-55,000,000	1	24800	1	24800	1	24800	1	24800	1	24800	1	24800	6	148,800
chr13:55,000,000-56,000,000	2	5800	2	5800	2	5800	2	5800	2	5800	2	5800	12	34,800
chr13:56,000,000-57,000,000	1	1700	1	1700	1	1700	1	1700	1	1700	1	1700	6	10,200
chr13:57,000,000-58,000,000	5	45000	5	45000	5	45000	5	45000	5	45000	5	45000	30	270,000
chr13:58,000,000-59,000,000	2	15400	2	15400	2	15400	2	15400	2	15400	2	15400	12	92,400
chr13:59,000,000-60,000,000	1	6000	1	6000	1	6000	1	6000	1	6000	1	6000	6	36,000
chr13:60,000,000-61,000,000	4	14100	4	14100	4	14100	4	14100	4	14100	4	14100	24	84,600
chr13:61,000,000-62,000,000	1	2100	1	2100	1	2100	1	2100	1	2100	1	2100	6	12,600
chr13:62,000,000-63,000,000	3	15900	3	15900	3	15900	3	15900	3	15900	3	15900	18	95,400
chr13:63,000,000-64,000,000	1	47400	1	47400	1	47400	1	47400	1	47400	1	47400	6	284,400
chr13:64,000,000-65,000,000	2	68200	2	68200	2	68200	2	68200	2	68200	2	68200	12	409,200
chr13:66,000,000-67,000,000	2	7900	2	7900	2	7900	2	7900	2	7900	2	7900	12	47,400
chr13:67,000,000-68,000,000	2	8400	2	8400	2	8400	2	8400	2	8400	2	8400	12	50,400
chr13:68,000,000-69,000,000	4	26100	4	26100	4	26100	4	26100	4	26100	4	26100	24	156,600
chr13:70,000,000-71,000,000	2	10500	2	10500	2	10500	2	10500	2	10500	2	10500	12	63,000
chr13:71,000,000-72,000,000	2	6700	2	6700	2	6700	2	6700	2	6700	2	6700	12	40,200
chr13:72,000,000-73,000,000	1	2700	1	2700	1	2700	1	2700	1	2700	1	2700	6	16,200
chr13:73,000,000-74,000,000	1	6100	1	6100	1	6100	1	6100	1	6100	1	6100	6	36,600
chr13:74,000,000-75,000,000	3	31100	3	31100	3	31100	3	31100	3	31100	3	31100	18	186,600
chr13:75,000,000-76,000,000	4	15900	4	15900	4	15900	4	15900	4	15900	4	15900	24	95,400
chr13:76,000,000-77,000,000	3	76800	3	76800	3	76800	3	76800	3	76800	3	76800	18	460,800
chr13:77,000,000-78,000,000	3	22900	3	22900	3	22900	3	22900	3	22900	3	22900	18	137,400
chr13:78,000,000-79,000,000	3	14400	3	14400	3	14400	3	14400	3	14400	3	14400	18	86,400
chr13:79,000,000-80,000,000	3	21300	3	21300	3	21300	3	21300	3	21300	3	21300	18	127,800
chr13:80,000,000-81,000,000	2	33400	2	33400	2	33400	2	33400	2	33400	2	33400	12	200,400
chr13:81,000,000-82,000,000	2	15700	2	15700	2	15700	2	15700	2	15700	2	15700	12	94,200
chr13:82,000,000-83,000,000	4	17300	4	17300	4	17300	4	17300	4	17300	4	17300	24	103,800
chr13:83,000,000-84,000,000	1	1600	1	1600	1	1600	1	1600	1	1600	1	1600	6	9,600
chr13:84,000,000-85,000,000	2	7400	2	7400	2	7400	2	7400	2	7400	2	7400	12	44,400
chr13:85,000,000-86,000,000	3	13300	3	13300	3	13300	3	13300	3	13300	3	13300	18	79,800
chr13:86,000,000-87,000,000	4	171600	4	171600	4	171600	4	171600	4	171600	4	171600	24	1,029,600
chr13:87,000,000-88,000,000	1	5800	1	5800	1	5800	1	5800	1	5800	1	5800	6	34,800
chr13:88,000,000-89,000,000	1	2300	1	2300	1	2300	1	2300	1	2300	1	2300	6	13,800
chr13:89,000,000-90,000,000	3	12300	3	12300	3	12300	3	12300	3	12300	3	12300	18	73,800
chr13:91,000,000-92,000,000	2	18100	2	18100	2	18100	2	18100	2	18100	2	18100	12	108,600
chr13:92,000,000-93,000,000	2	9100	2	9100	2	9100	2	9100	2	9100	2	9100	12	54,600
chr13:93,000,000-94,000,000	2	6300	2	6300	2	6300	2	6300	2	6300	2	6300	12	37,800
chr13:94,000,000-95,000,000	1	8400	1	8400	1	8400	1	8400	1	8400	1	8400	6	50,400
chr13:95,000,000-96,000,000	3	9700	3	9700	3	9700	3	9700	3	9700	3	9700	18	58,200
chr13:96,000,000-97,000,000	6	68300	6	68300	6	68300	6	68300	6	68300	6	68300	36	409,800
chr13:97,000,000-98,000,000	2	131400	2	131400	2	131400	2	131400	2	131400	2	131400	12	788,400
chr13:98,000,000-99,000,000	3	28300	3	28300	3	28300	3	28300	3	28300	3	28300	18	169,800
chr13:99,000,000-100,000,000	1	20500	1	20500	1	20500	1	20500	1	20500	1	20500	6	123,000
chr13:100,000,000-101,000,000	1	2700	1	2700	1	2700	1	2700	1	2700	1	2700	6	16,200
chr13:101,000,000-102,000,000	1	28600	1	28600	1	28600	1	28600	1	28600	1	28600	6	171,600
chr13:102,000,000-103,000,000	4	12900	4	12900	4	12900	4	12900	4	12900	4	12900	24	77,400
chr13:103,000,000-104,000,000	2	8300	2	8300	2	8300	2	8300	2	8300	2	8300	12	49,800
chr13:104,000,000-105,000,000	1	4200	1	4200	1	4200	1	4200	1	4200	1	4200	6	25,200
chr13:105,000,000-106,000,000	3	7800	3	7800	3	7800	3	7800	3	7800	3	7800	18	46,800
chr13:106,000,000-107,000,000	4	34400	4	34400	4	34400	4	34400	4	34400	4	34400	24	206,400
chr13:107,000,000-108,000,000	1	6200	1	6200	1	6200	1	6200	1	6200	1	6200	6	37,200
chr13:108,000,000-109,000,000	1	40500	1	40500	1	40500	1	40500	1	40500	1	40500	6	243,000
chr13:109,000,000-110,000,000	1	6200	1	6200	1	6200	1	6200	1	6200	1	6200	6	37,200
chr13:110,000,000-111,000,000	2	36000	2	36000	2	36000	2	36000	2	36000	2	36000	12	216,000
chr13:111,000,000-112,000,000	5	80100	5	80100	5	80100	5	80100	5	80100	5	80100	30	480,600
chr13:112,000,000-113,000,000	5	200800	5	200800	5	200800	5	200800	5	200800	5	200800	30	1,204,800
chr13:113,000,000-114,000,000	6	122100	6	122100	6	122100	6	122100	6	122100	6	122100	36	732,600
chr13:114,000,000-115,000,000	8	433200	8	433200	8	433200	8	433200	8	433200	8	433200	48	2,599,200
chr13:115,000,000-115,169,878	1	60000	1	60000	1	60000	1	60000	1	60000	1	60000	6	360,000
chr14:0-1,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr14:1,000,000-2,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr14:2,000,000-3,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr14:3,000,000-4,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
