	0kb_ELR_min_size		1kb_ELR_min_size		2kb_ELR_min_size		3kb_ELR_min_size		4kb_ELR_min_size		5kb_ELR_min_size		TOTAL	
chr9:39,750,000-40,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr9:40,750,000-41,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr9:41,750,000-42,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr9:42,750,000-43,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr9:43,750,000-44,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr9:44,750,000-45,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr9:45,750,000-46,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr9:46,750,000-47,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr9:47,750,000-48,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr9:48,750,000-49,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr9:49,750,000-50,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr9:50,750,000-51,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr9:51,750,000-52,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr9:52,750,000-53,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr9:53,750,000-54,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr9:54,750,000-55,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr9:55,750,000-56,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr9:56,750,000-57,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr9:57,750,000-58,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr9:58,750,000-59,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr9:59,750,000-60,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr9:60,750,000-61,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr9:61,750,000-62,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr9:62,750,000-63,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr9:63,750,000-64,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr9:64,750,000-65,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr9:65,750,000-66,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr9:66,750,000-67,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr9:67,750,000-68,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr9:68,750,000-69,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr9:69,750,000-70,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr9:70,750,000-71,750,000	1	380847	1	380847	1	380847	1	380847	1	380847	1	380847	6	2,285,082
chr9:71,750,000-72,750,000	1	2400	1	2400	1	2400	1	2400	1	2400	1	2400	6	14,400
chr9:72,750,000-73,750,000	1	148733	1	148733	1	148733	1	148733	1	148733	1	148733	6	892,398
chr9:78,750,000-79,750,000	2	4100	2	4100	2	4100	2	4100	2	4100	2	4100	12	24,600
chr9:87,750,000-88,750,000	1	1100	1	1100	1	1100	1	1100	1	1100	1	1100	6	6,600
chr9:91,750,000-92,750,000	2	250000	2	250000	2	250000	2	250000	2	250000	2	250000	12	1,500,000
chr9:125,750,000-126,750,000	1	132409	1	132409	1	132409	1	132409	1	132409	1	132409	6	794,454
chr9:126,750,000-127,750,000	1	45046	1	45046	1	45046	1	45046	1	45046	1	45046	6	270,276
chr9:127,750,000-128,750,000	1	68193	1	68193	1	68193	1	68193	1	68193	1	68193	6	409,158
chr9:132,750,000-133,750,000	1	150000	1	150000	1	150000	1	150000	1	150000	1	150000	6	900,000
chr9:136,750,000-137,750,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chr9:138,750,000-139,750,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chr9:139,750,000-140,750,000	1	2500	1	2500	1	2500	1	2500	1	2500	1	2500	6	15,000
chr9:140,750,000-141,213,431	1	214572	1	214572	1	214572	1	214572	1	214572	1	214572	6	1,287,432
chr10:17,750,000-18,750,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chr10:26,750,000-27,750,000	1	131954	1	131954	1	131954	1	131954	1	131954	1	131954	6	791,724
chr10:37,750,000-38,750,000	1	23800	1	23800	1	23800	1	23800	1	23800	1	23800	6	142,800
chr10:38,750,000-39,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr10:39,750,000-40,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr10:40,750,000-41,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr10:41,750,000-42,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr10:42,750,000-43,750,000	1	69200	1	69200	1	69200	1	69200	1	69200	1	69200	6	415,200
chr10:45,750,000-46,750,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chr10:46,750,000-47,750,000	2	143231	2	143231	2	143231	2	143231	2	143231	2	143231	12	859,386
chr10:47,750,000-48,750,000	3	306605	3	306605	3	306605	3	306605	3	306605	3	306605	18	1,839,630
chr10:48,750,000-49,750,000	2	236191	2	236191	2	236191	2	236191	2	236191	2	236191	12	1,417,146
chr10:50,750,000-51,750,000	2	100000	2	100000	2	100000	2	100000	2	100000	2	100000	12	600,000
chr10:82,750,000-83,750,000	1	81539	1	81539	1	81539	1	81539	1	81539	1	81539	6	489,234
chr10:84,750,000-85,750,000	1	77303	1	77303	1	77303	1	77303	1	77303	1	77303	6	463,818
chr10:87,750,000-88,750,000	1	131348	1	131348	1	131348	1	131348	1	131348	1	131348	6	788,088
chr10:92,750,000-93,750,000	1	132438	1	132438	1	132438	1	132438	1	132438	1	132438	6	794,628
chr10:97,750,000-98,750,000	1	2100	1	2100	1	2100	1	2100	1	2100	1	2100	6	12,600
chr10:102,750,000-103,750,000	1	201842	1	201842	1	201842	1	201842	1	201842	1	201842	6	1,211,052
chr10:125,750,000-126,750,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chr10:127,750,000-128,750,000	1	133931	1	133931	1	133931	1	133931	1	133931	1	133931	6	803,586
chr10:128,750,000-129,750,000	1	16069	1	16069	1	16069	1	16069	1	16069	1	16069	6	96,414
chr10:132,750,000-133,750,000	2	100000	2	100000	2	100000	2	100000	2	100000	2	100000	12	600,000
chr10:133,750,000-134,750,000	1	130772	1	130772	1	130772	1	130772	1	130772	1	130772	6	784,632
chr10:134,750,000-135,534,747	1	97147	1	97147	1	97147	1	97147	1	97147	1	97147	6	582,882
chr11:750,000-1,750,000	4	84200	4	84200	4	84200	4	84200	4	84200	4	84200	24	505,200
chr11:2,750,000-3,750,000	1	2800	1	2800	1	2800	1	2800	1	2800	1	2800	6	16,800
chr11:6,750,000-7,750,000	1	1900	1	1900	1	1900	1	1900	1	1900	1	1900	6	11,400
chr11:9,750,000-10,750,000	1	4200	1	4200	1	4200	1	4200	1	4200	1	4200	6	25,200
chr11:10,750,000-11,750,000	1	2300	1	2300	1	2300	1	2300	1	2300	1	2300	6	13,800
chr11:30,750,000-31,750,000	1	143221	1	143221	1	143221	1	143221	1	143221	1	143221	6	859,326
chr11:47,750,000-48,750,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chr11:48,750,000-49,750,000	1	287698	1	287698	1	287698	1	287698	1	287698	1	287698	6	1,726,188
chr11:49,750,000-50,750,000	3	523440	3	523440	3	523440	3	523440	3	523440	3	523440	18	3,140,640
chr11:50,750,000-51,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr11:51,750,000-52,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr11:52,750,000-53,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr11:53,750,000-54,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr11:54,750,000-55,750,000	3	296440	3	296440	3	296440	3	296440	3	296440	3	296440	18	1,778,640
chr11:60,750,000-61,750,000	2	242334	2	242334	2	242334	2	242334	2	242334	2	242334	12	1,454,004
chr11:61,750,000-62,750,000	2	179105	2	179105	2	179105	2	179105	2	179105	2	179105	12	1,074,630
chr11:63,750,000-64,750,000	1	106886	1	106886	1	106886	1	106886	1	106886	1	106886	6	641,316
chr11:68,750,000-69,750,000	2	75305	2	75305	2	75305	2	75305	2	75305	2	75305	12	451,830
chr11:69,750,000-70,750,000	1	24695	1	24695	1	24695	1	24695	1	24695	1	24695	6	148,170
chr11:76,750,000-77,750,000	1	5200	1	5200	1	5200	1	5200	1	5200	1	5200	6	31,200
chr11:84,750,000-85,750,000	1	23700	1	23700	1	23700	1	23700	1	23700	1	23700	6	142,200
chr11:86,750,000-87,750,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chr11:93,750,000-94,750,000	1	19000	1	19000	1	19000	1	19000	1	19000	1	19000	6	114,000
chr11:95,750,000-96,750,000	1	150000	1	150000	1	150000	1	150000	1	150000	1	150000	6	900,000
chr11:99,750,000-100,750,000	1	5900	1	5900	1	5900	1	5900	1	5900	1	5900	6	35,400
chr11:101,750,000-102,750,000	1	6200	1	6200	1	6200	1	6200	1	6200	1	6200	6	37,200
chr11:115,750,000-116,750,000	1	168332	1	168332	1	168332	1	168332	1	168332	1	168332	6	1,009,992
chr11:116,750,000-117,750,000	1	9002	1	9002	1	9002	1	9002	1	9002	1	9002	6	54,012
chr11:128,750,000-129,750,000	1	25900	1	25900	1	25900	1	25900	1	25900	1	25900	6	155,400
chr11:134,750,000-135,006,516	1	60000	1	60000	1	60000	1	60000	1	60000	1	60000	6	360,000
chr12:1,750,000-2,750,000	2	23100	2	23100	2	23100	2	23100	2	23100	2	23100	12	138,600
chr12:3,750,000-4,750,000	1	5500	1	5500	1	5500	1	5500	1	5500	1	5500	6	33,000
chr12:5,750,000-6,750,000	1	5000	1	5000	1	5000	1	5000	1	5000	1	5000	6	30,000
chr12:6,750,000-7,750,000	2	62400	2	62400	2	62400	2	62400	2	62400	2	62400	12	374,400
chr12:19,750,000-20,750,000	2	7400	2	7400	2	7400	2	7400	2	7400	2	7400	12	44,400
chr12:20,750,000-21,750,000	1	6600	1	6600	1	6600	1	6600	1	6600	1	6600	6	39,600
chr12:33,750,000-34,750,000	2	30200	2	30200	2	30200	2	30200	2	30200	2	30200	12	181,200
chr12:34,750,000-35,750,000	1	988400	1	988400	1	988400	1	988400	1	988400	1	988400	6	5,930,400
chr12:35,750,000-36,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr12:36,750,000-37,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr12:37,750,000-38,750,000	5	515900	5	515900	5	515900	5	515900	5	515900	5	515900	30	3,095,400
chr12:40,750,000-41,750,000	1	100101	1	100101	1	100101	1	100101	1	100101	1	100101	6	600,606
chr12:41,750,000-42,750,000	1	1900	1	1900	1	1900	1	1900	1	1900	1	1900	6	11,400
chr12:53,750,000-54,750,000	1	1900	1	1900	1	1900	1	1900	1	1900	1	1900	6	11,400
chr12:66,750,000-67,750,000	1	4900	1	4900	1	4900	1	4900	1	4900	1	4900	6	29,400
chr12:68,750,000-69,750,000	1	6000	1	6000	1	6000	1	6000	1	6000	1	6000	6	36,000
chr12:69,750,000-70,750,000	1	37000	1	37000	1	37000	1	37000	1	37000	1	37000	6	222,000
chr12:75,750,000-76,750,000	1	13100	1	13100	1	13100	1	13100	1	13100	1	13100	6	78,600
chr12:93,750,000-94,750,000	1	36200	1	36200	1	36200	1	36200	1	36200	1	36200	6	217,200
chr12:96,750,000-97,750,000	1	4900	1	4900	1	4900	1	4900	1	4900	1	4900	6	29,400
chr12:100,750,000-101,750,000	1	8900	1	8900	1	8900	1	8900	1	8900	1	8900	6	53,400
chr12:108,750,000-109,750,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chr12:112,750,000-113,750,000	1	1900	1	1900	1	1900	1	1900	1	1900	1	1900	6	11,400
chr12:121,750,000-122,750,000	1	58986	1	58986	1	58986	1	58986	1	58986	1	58986	6	353,916
chr12:124,750,000-125,750,000	1	32100	1	32100	1	32100	1	32100	1	32100	1	32100	6	192,600
chr12:125,750,000-126,750,000	1	1900	1	1900	1	1900	1	1900	1	1900	1	1900	6	11,400
chr12:126,750,000-127,750,000	1	2400	1	2400	1	2400	1	2400	1	2400	1	2400	6	14,400
chr12:130,750,000-131,750,000	1	15000	1	15000	1	15000	1	15000	1	15000	1	15000	6	90,000
chr12:131,750,000-132,750,000	2	56708	2	56708	2	56708	2	56708	2	56708	2	56708	12	340,248
chr12:132,750,000-133,750,000	3	146048	3	146048	3	146048	3	146048	3	146048	3	146048	18	876,288
chr12:133,750,000-133,851,895	1	26495	1	26495	1	26495	1	26495	1	26495	1	26495	6	158,970
chr13:750,000-1,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr13:1,750,000-2,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr13:2,750,000-3,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr13:3,750,000-4,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr13:4,750,000-5,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr13:5,750,000-6,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr13:6,750,000-7,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr13:7,750,000-8,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr13:8,750,000-9,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr13:9,750,000-10,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr13:10,750,000-11,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr13:11,750,000-12,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr13:12,750,000-13,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr13:13,750,000-14,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr13:14,750,000-15,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr13:15,750,000-16,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr13:16,750,000-17,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr13:17,750,000-18,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr13:18,750,000-19,750,000	5	566200	5	566200	5	566200	5	566200	5	566200	5	566200	30	3,397,200
chr13:19,750,000-20,750,000	3	123900	3	123900	3	123900	3	123900	3	123900	3	123900	18	743,400
chr13:20,750,000-21,750,000	2	22600	2	22600	2	22600	2	22600	2	22600	2	22600	12	135,600
chr13:21,750,000-22,750,000	4	22900	4	22900	4	22900	4	22900	4	22900	4	22900	24	137,400
chr13:22,750,000-23,750,000	1	12900	1	12900	1	12900	1	12900	1	12900	1	12900	6	77,400
chr13:24,750,000-25,750,000	2	37900	2	37900	2	37900	2	37900	2	37900	2	37900	12	227,400
chr13:25,750,000-26,750,000	1	5000	1	5000	1	5000	1	5000	1	5000	1	5000	6	30,000
chr13:27,750,000-28,750,000	2	81100	2	81100	2	81100	2	81100	2	81100	2	81100	12	486,600
chr13:29,750,000-30,750,000	3	62100	3	62100	3	62100	3	62100	3	62100	3	62100	18	372,600
chr13:30,750,000-31,750,000	4	58300	4	58300	4	58300	4	58300	4	58300	4	58300	24	349,800
chr13:31,750,000-32,750,000	2	6200	2	6200	2	6200	2	6200	2	6200	2	6200	12	37,200
chr13:32,750,000-33,750,000	4	205157	4	205157	4	205157	4	205157	4	205157	4	205157	24	1,230,942
chr13:33,750,000-34,750,000	2	7900	2	7900	2	7900	2	7900	2	7900	2	7900	12	47,400
chr13:34,750,000-35,750,000	2	27100	2	27100	2	27100	2	27100	2	27100	2	27100	12	162,600
chr13:35,750,000-36,750,000	3	53000	3	53000	3	53000	3	53000	3	53000	3	53000	18	318,000
chr13:36,750,000-37,750,000	1	6300	1	6300	1	6300	1	6300	1	6300	1	6300	6	37,800
chr13:37,750,000-38,750,000	3	44700	3	44700	3	44700	3	44700	3	44700	3	44700	18	268,200
chr13:39,750,000-40,750,000	2	25700	2	25700	2	25700	2	25700	2	25700	2	25700	12	154,200
chr13:40,750,000-41,750,000	5	243300	5	243300	5	243300	5	243300	5	243300	5	243300	30	1,459,800
chr13:41,750,000-42,750,000	5	109100	5	109100	5	109100	5	109100	5	109100	5	109100	30	654,600
chr13:42,750,000-43,750,000	4	48000	4	48000	4	48000	4	48000	4	48000	4	48000	24	288,000
chr13:43,750,000-44,750,000	2	27500	2	27500	2	27500	2	27500	2	27500	2	27500	12	165,000
chr13:44,750,000-45,750,000	1	2900	1	2900	1	2900	1	2900	1	2900	1	2900	6	17,400
chr13:45,750,000-46,750,000	1	53400	1	53400	1	53400	1	53400	1	53400	1	53400	6	320,400
chr13:46,750,000-47,750,000	1	25100	1	25100	1	25100	1	25100	1	25100	1	25100	6	150,600
chr13:47,750,000-48,750,000	3	179900	3	179900	3	179900	3	179900	3	179900	3	179900	18	1,079,400
chr13:48,750,000-49,750,000	4	124200	4	124200	4	124200	4	124200	4	124200	4	124200	24	745,200
chr13:49,750,000-50,750,000	3	29600	3	29600	3	29600	3	29600	3	29600	3	29600	18	177,600
chr13:50,750,000-51,750,000	6	155700	6	155700	6	155700	6	155700	6	155700	6	155700	36	934,200
chr13:51,750,000-52,750,000	3	227800	3	227800	3	227800	3	227800	3	227800	3	227800	18	1,366,800
chr13:52,750,000-53,750,000	3	288300	3	288300	3	288300	3	288300	3	288300	3	288300	18	1,729,800
chr13:53,750,000-54,750,000	1	24800	1	24800	1	24800	1	24800	1	24800	1	24800	6	148,800
chr13:54,750,000-55,750,000	1	1800	1	1800	1	1800	1	1800	1	1800	1	1800	6	10,800
chr13:55,750,000-56,750,000	2	5700	2	5700	2	5700	2	5700	2	5700	2	5700	12	34,200
chr13:56,750,000-57,750,000	3	39700	3	39700	3	39700	3	39700	3	39700	3	39700	18	238,200
chr13:57,750,000-58,750,000	3	17900	3	17900	3	17900	3	17900	3	17900	3	17900	18	107,400
chr13:58,750,000-59,750,000	2	8800	2	8800	2	8800	2	8800	2	8800	2	8800	12	52,800
chr13:59,750,000-60,750,000	2	5800	2	5800	2	5800	2	5800	2	5800	2	5800	12	34,800
chr13:60,750,000-61,750,000	3	10400	3	10400	3	10400	3	10400	3	10400	3	10400	18	62,400
chr13:61,750,000-62,750,000	3	15900	3	15900	3	15900	3	15900	3	15900	3	15900	18	95,400
chr13:62,750,000-63,750,000	1	47400	1	47400	1	47400	1	47400	1	47400	1	47400	6	284,400
chr13:63,750,000-64,750,000	2	68200	2	68200	2	68200	2	68200	2	68200	2	68200	12	409,200
chr13:65,750,000-66,750,000	1	2000	1	2000	1	2000	1	2000	1	2000	1	2000	6	12,000
chr13:66,750,000-67,750,000	3	14300	3	14300	3	14300	3	14300	3	14300	3	14300	18	85,800
chr13:67,750,000-68,750,000	3	12300	3	12300	3	12300	3	12300	3	12300	3	12300	18	73,800
chr13:68,750,000-69,750,000	1	13800	1	13800	1	13800	1	13800	1	13800	1	13800	6	82,800
chr13:69,750,000-70,750,000	1	5300	1	5300	1	5300	1	5300	1	5300	1	5300	6	31,800
chr13:70,750,000-71,750,000	1	5200	1	5200	1	5200	1	5200	1	5200	1	5200	6	31,200
chr13:71,750,000-72,750,000	2	6700	2	6700	2	6700	2	6700	2	6700	2	6700	12	40,200
chr13:72,750,000-73,750,000	2	8800	2	8800	2	8800	2	8800	2	8800	2	8800	12	52,800
chr13:73,750,000-74,750,000	2	24900	2	24900	2	24900	2	24900	2	24900	2	24900	12	149,400
chr13:74,750,000-75,750,000	4	15900	4	15900	4	15900	4	15900	4	15900	4	15900	24	95,400
chr13:75,750,000-76,750,000	3	81200	3	81200	3	81200	3	81200	3	81200	3	81200	18	487,200
chr13:76,750,000-77,750,000	3	18600	3	18600	3	18600	3	18600	3	18600	3	18600	18	111,600
chr13:77,750,000-78,750,000	3	18000	3	18000	3	18000	3	18000	3	18000	3	18000	18	108,000
chr13:78,750,000-79,750,000	3	22000	3	22000	3	22000	3	22000	3	22000	3	22000	18	132,000
chr13:79,750,000-80,750,000	3	35200	3	35200	3	35200	3	35200	3	35200	3	35200	18	211,200
chr13:80,750,000-81,750,000	2	15700	2	15700	2	15700	2	15700	2	15700	2	15700	12	94,200
chr13:81,750,000-82,750,000	3	13900	3	13900	3	13900	3	13900	3	13900	3	13900	18	83,400
chr13:82,750,000-83,750,000	2	5000	2	5000	2	5000	2	5000	2	5000	2	5000	12	30,000
chr13:83,750,000-84,750,000	2	7400	2	7400	2	7400	2	7400	2	7400	2	7400	12	44,400
chr13:84,750,000-85,750,000	3	13300	3	13300	3	13300	3	13300	3	13300	3	13300	18	79,800
chr13:85,750,000-86,750,000	3	21600	3	21600	3	21600	3	21600	3	21600	3	21600	18	129,600
chr13:86,750,000-87,750,000	2	155800	2	155800	2	155800	2	155800	2	155800	2	155800	12	934,800
chr13:87,750,000-88,750,000	1	2300	1	2300	1	2300	1	2300	1	2300	1	2300	6	13,800
chr13:88,750,000-89,750,000	3	12300	3	12300	3	12300	3	12300	3	12300	3	12300	18	73,800
chr13:90,750,000-91,750,000	2	18100	2	18100	2	18100	2	18100	2	18100	2	18100	12	108,600
chr13:91,750,000-92,750,000	2	9100	2	9100	2	9100	2	9100	2	9100	2	9100	12	54,600
chr13:92,750,000-93,750,000	2	6300	2	6300	2	6300	2	6300	2	6300	2	6300	12	37,800
chr13:93,750,000-94,750,000	1	8400	1	8400	1	8400	1	8400	1	8400	1	8400	6	50,400
chr13:94,750,000-95,750,000	3	9700	3	9700	3	9700	3	9700	3	9700	3	9700	18	58,200
chr13:95,750,000-96,750,000	6	68300	6	68300	6	68300	6	68300	6	68300	6	68300	36	409,800
chr13:97,750,000-98,750,000	4	159700	4	159700	4	159700	4	159700	4	159700	4	159700	24	958,200
chr13:98,750,000-99,750,000	1	20500	1	20500	1	20500	1	20500	1	20500	1	20500	6	123,000
chr13:100,750,000-101,750,000	2	31300	2	31300	2	31300	2	31300	2	31300	2	31300	12	187,800
chr13:101,750,000-102,750,000	4	12900	4	12900	4	12900	4	12900	4	12900	4	12900	24	77,400
chr13:102,750,000-103,750,000	1	5900	1	5900	1	5900	1	5900	1	5900	1	5900	6	35,400
chr13:103,750,000-104,750,000	2	6600	2	6600	2	6600	2	6600	2	6600	2	6600	12	39,600
chr13:104,750,000-105,750,000	2	5400	2	5400	2	5400	2	5400	2	5400	2	5400	12	32,400
chr13:105,750,000-106,750,000	4	30900	4	30900	4	30900	4	30900	4	30900	4	30900	24	185,400
chr13:106,750,000-107,750,000	2	12100	2	12100	2	12100	2	12100	2	12100	2	12100	12	72,600
chr13:108,750,000-109,750,000	2	46700	2	46700	2	46700	2	46700	2	46700	2	46700	12	280,200
chr13:109,750,000-110,750,000	2	36000	2	36000	2	36000	2	36000	2	36000	2	36000	12	216,000
chr13:110,750,000-111,750,000	3	72700	3	72700	3	72700	3	72700	3	72700	3	72700	18	436,200
chr13:111,750,000-112,750,000	6	166000	6	166000	6	166000	6	166000	6	166000	6	166000	36	996,000
chr13:112,750,000-113,750,000	5	127400	5	127400	5	127400	5	127400	5	127400	5	127400	30	764,400
chr13:113,750,000-114,750,000	9	443900	9	443900	9	443900	9	443900	9	443900	9	443900	54	2,663,400
chr13:114,750,000-115,169,878	3	86200	3	86200	3	86200	3	86200	3	86200	3	86200	18	517,200
chr14:750,000-1,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr14:1,750,000-2,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr14:2,750,000-3,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr14:3,750,000-4,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr14:4,750,000-5,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr14:5,750,000-6,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr14:6,750,000-7,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr14:7,750,000-8,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr14:8,750,000-9,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr14:9,750,000-10,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr14:10,750,000-11,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr14:11,750,000-12,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr14:12,750,000-13,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr14:13,750,000-14,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr14:14,750,000-15,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr14:15,750,000-16,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr14:16,750,000-17,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr14:17,750,000-18,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
